Player,GP,G,A,TP,PPG,PIM,POS,firstYear,lastYear,Awards,Cups,All-Star Games,HoF,shap_GP,shap_G,shap_A,shap_TP,shap_PPG,shap_PIM,shap_POS,shap_Awards,shap_Cups,shap_All-Star Games,BaseValue,FinalValue,HoF_Probability
Joel Bouchard,364,22,53,75,0.20600000000000002,264,2,1994,2006,0,0,0,0,2.0667858,-0.5203916,-1.3772327,-1.0742073,-2.6408277,-0.94075936,1.3515241,-0.32531726,-0.9618773,-1.0546942,-4.187,-11.73078366470337,8.042330069942468e-06
Craig Norwich,104,17,58,75,0.721,60,2,1979,1981,0,0,0,0,2.436776,0.071067885,-1.4061211,-0.91147536,0.81664526,-1.1107908,1.4499799,-0.28963754,-0.8670181,-0.94757044,-4.187,-7.381920539855957,0.0006220172387184875
Noel Picard,335,12,63,75,0.22399999999999998,616,2,1964,1973,0,1,1,0,1.7570728,-0.61418176,-1.2869819,-1.0893883,-2.408771,0.8079123,1.3698165,-0.32531726,-0.5484933,-1.1610461,-4.187,-9.443450653076173,7.920034868530334e-05
Troy Stecher,291,11,64,75,0.258,124,2,2016,2021,0,0,0,0,2.0667858,-0.5203916,-1.3772327,-0.9805498,-2.6202304,-1.0495636,1.3515241,-0.32531726,-0.9618773,-1.0546942,-4.187,-11.725332462310792,8.08628979216977e-06
Shaone Morrisonn,480,11,64,75,0.156,455,2,2002,2011,0,0,0,0,2.224324,-0.479929,-1.4366641,-1.0678134,-2.6592479,-0.23574558,1.3698165,-0.32531726,-1.0026953,-1.0546942,-4.187,-11.079290115356446,1.542832358747667e-05
Louis Berlinquette,193,42,32,74,0.38299999999999995,123,1,1917,1926,0,0,0,0,2.1908996,-0.6252636,-1.1705326,-0.8677193,-1.6556908,-1.0569928,-0.6203059,-0.32531726,-1.06558,-1.0407517,-4.187,-12.61515399169922,3.321289944507791e-06
Gene Ubriaco,177,39,35,74,0.418,50,1,1967,1970,0,0,0,0,2.1908996,-0.5162095,-1.1213766,-0.7579305,-0.71486413,-1.0569928,-0.6203059,-0.32531726,-1.1047469,-1.0407517,-4.187,-11.445495330810548,1.0697440739725463e-05
Shane Willis,174,31,43,74,0.425,77,1,1998,2004,0,0,0,0,2.1908996,-0.5162095,-1.1213766,-0.7579305,-0.71486413,-1.0569928,-0.6203059,-0.32531726,-1.1047469,-1.0407517,-4.187,-11.445495330810548,1.0697440739725463e-05
Dan Hodgson,114,29,45,74,0.649,64,1,1985,1989,0,0,0,0,2.2134924,-0.5162095,-1.1213766,-0.7975004,-1.7242497,-1.0569928,-0.6203059,-0.3220244,-1.1047469,-1.0407517,-4.187,-12.49115725708008,3.759739003907355e-06
John McCormack,311,25,49,74,0.23800000000000002,35,1,1947,1955,0,2,1,0,2.0667858,-0.59193754,-1.1300883,-0.8677193,-2.5039065,-1.0628257,-0.6203059,-0.32531726,0.24474445,-1.0228981,-4.187,-12.0672547454834,5.7445413181069286e-06
Dean Hopkins,223,23,51,74,0.332,306,1,1979,1989,0,0,0,0,2.2029974,-0.6252636,-1.1705326,-0.96137655,-1.6762882,-0.8913478,-0.6203059,-0.32531726,-1.06558,-1.0407517,-4.187,-12.563763343811036,3.49643443966937e-06
Bryan Fogarty,156,22,52,74,0.474,119,2,1989,1995,0,0,0,0,2.1908996,-0.338178,-1.3280768,-0.910331,-1.9326557,-1.0495636,1.3515241,-0.32531726,-1.0010442,-1.0546942,-4.187,-10.77533694458008,2.0908435808366734e-05
Patrick Wiercioch,268,16,58,74,0.276,138,2,2010,2017,0,0,0,0,2.0667858,-0.5203916,-1.3772327,-0.9805498,-2.6202304,-1.0495636,1.3515241,-0.32531726,-0.9618773,-1.0546942,-4.187,-11.725332462310792,8.08628979216977e-06
Jakub Kindl,331,16,58,74,0.22399999999999998,181,2,2009,2017,0,0,0,0,2.0667858,-0.5203916,-1.3772327,-0.9805498,-2.6202304,-1.0495636,1.3515241,-0.32531726,-0.9618773,-1.0546942,-4.187,-11.725332462310792,8.08628979216977e-06
Howie Young,336,12,62,74,0.22,851,2,1960,1971,0,0,0,0,1.7056372,-0.68832636,-1.1188811,-0.996357,-2.8132014,1.1504477,1.3270097,-0.32531726,-0.9225314,-1.3684598,-4.187,-9.942617141723634,4.807899253575991e-05
Mike Kitchen,474,12,62,74,0.156,370,2,1976,1984,0,0,0,0,2.1518805,-0.5203916,-1.3772327,-1.0742073,-2.6343822,-0.5016805,1.3515241,-0.32531726,-1.0026953,-1.0546942,-4.187,-11.326076232910157,1.2054309979956185e-05
Larry Melnyk,432,11,63,74,0.171,686,2,1980,1990,0,1,0,0,2.0043428,-0.61418176,-1.091126,-0.996357,-2.4523249,1.2843901,1.3698165,-0.32531726,-0.5145936,-1.3684598,-4.187,-8.895153724670411,0.00013703272846129054
Frank Fredrickson,161,39,34,73,0.45299999999999996,206,1,1926,1931,0,1,0,1,2.1908996,-0.4573075,-1.0936216,-0.7975004,-1.790723,-1.083466,-0.6203059,-0.32531726,-0.65054506,-1.0407517,-4.187,-12.046539031982423,5.8647840492516215e-06
Jimmy Peters Jr.,309,37,36,73,0.23600000000000002,48,1,1964,1975,0,0,0,0,2.0667858,-0.698423,-1.1705326,-0.8677193,-2.6066692,-1.0569928,-0.6203059,-0.32531726,-1.06558,-1.0407517,-4.187,-13.639291488647462,1.1926978913270173e-06
Andy Spruce,172,31,42,73,0.424,111,1,1976,1979,0,0,0,0,2.1908996,-0.5162095,-1.1213766,-0.7579305,-0.71486413,-1.0569928,-0.6203059,-0.32531726,-1.1047469,-1.0407517,-4.187,-11.445495330810548,1.0697440739725463e-05
Marty Murray,261,31,42,73,0.28,41,1,1995,2007,0,0,0,0,2.0667858,-0.698423,-1.1705326,-0.8677193,-2.6066692,-1.0569928,-0.6203059,-0.32531726,-1.06558,-1.0407517,-4.187,-13.639291488647462,1.1926978913270173e-06
Evan Rodrigues,204,28,45,73,0.358,57,1,2015,2021,0,0,0,0,2.1908996,-0.6252636,-1.1705326,-0.8677193,-1.6556908,-1.0569928,-0.6203059,-0.32531726,-1.06558,-1.0407517,-4.187,-12.61515399169922,3.321289944507791e-06
Hector Marini,154,27,46,73,0.474,246,1,1978,1984,0,2,1,0,2.1908996,-0.40972403,-1.0809326,-0.83824563,-1.7178526,-1.0069327,-0.6203059,-0.32531726,0.32465357,-1.0228981,-4.187,-10.884555541992189,1.8745172837863624e-05
Polly Drouin,160,23,50,73,0.456,80,1,1934,1941,0,0,0,0,2.1908996,-0.5162095,-1.1213766,-0.7975004,-1.9190944,-1.0569928,-0.6203059,-0.32531726,-1.1047469,-1.0407517,-4.187,-12.689295494079591,3.083952273084053e-06
Pete Langelle,136,22,51,73,0.537,11,1,1938,1942,0,1,0,0,2.1908996,-0.4573075,-1.0936216,-0.7975004,-1.8776413,-1.083466,-0.6203059,-0.32531726,-0.65054506,-1.0407517,-4.187,-12.133456909179689,5.376557353390248e-06
Freddy Meyer,281,20,53,73,0.26,155,2,2003,2011,0,0,0,0,2.0667858,-0.5203916,-1.3772327,-0.9805498,-2.6202304,-1.0495636,1.3515241,-0.32531726,-0.9618773,-1.0546942,-4.187,-11.725332462310792,8.08628979216977e-06
Joel Edmundson,342,20,53,73,0.213,322,2,2015,2021,0,1,0,0,2.0788836,-0.4614896,-1.3494775,-1.0742073,-2.5060112,-0.3167965,1.3515241,-0.32531726,-0.5484933,-1.0546942,-4.187,-10.47196265411377,2.8318621302757037e-05
Erik Gudbranson,522,20,53,73,0.14,585,2,2011,2021,0,0,0,0,2.0433848,-0.67308366,-1.3147371,-1.0893883,-2.5417066,0.89174443,1.3698165,-0.32531726,-1.0026953,-1.2158606,-4.187,-10.08822699737549,4.156431536468801e-05
Ulrich Hiemer,143,19,54,73,0.51,176,2,1984,1987,0,0,0,0,2.1908996,-0.338178,-1.3280768,-0.910331,-2.0703537,-1.0495636,1.3515241,-0.32531726,-1.0010442,-1.0546942,-4.187,-10.913034164428712,1.8218875544805548e-05
Adam McQuaid,512,16,57,73,0.14300000000000002,694,2,2009,2019,0,1,0,0,1.9919484,-0.61418176,-1.091126,-0.996357,-2.4523249,1.2967843,1.3698165,-0.32531726,-0.5145936,-1.3684598,-4.187,-8.882759296417237,0.00013874150290384645
Steve Durbano,220,13,60,73,0.332,1127,2,1972,1979,0,0,0,0,1.8045015,-0.6486256,-1.1371409,-1.0463808,-1.911376,0.28033382,1.3524585,-0.32531726,-0.90050733,-1.3684598,-4.187,-9.892015182495118,5.0574363607288966e-05
Peter Popovic,488,10,63,73,0.15,291,2,1993,2001,0,0,0,0,2.1518805,-0.5203916,-1.3772327,-1.0742073,-2.6408277,-1.0398735,1.3515241,-0.32531726,-0.9618773,-1.0546942,-4.187,-11.829898082733155,7.283453938153899e-06
Larry Johnston,320,9,64,73,0.228,580,2,1967,1977,0,0,0,0,1.7570728,-0.67308366,-1.3147371,-1.0893883,-2.6079464,0.659144,1.3698165,-0.32531726,-1.0026953,-1.1669352,-4.187,-10.33814212036133,3.2373366518261104e-05
Tyson Jost,213,32,40,72,0.33799999999999997,68,1,2016,2021,0,0,0,0,2.1908996,-0.6252636,-1.1705326,-0.8677193,-1.6556908,-1.0569928,-0.6203059,-0.32531726,-1.06558,-1.0407517,-4.187,-12.61515399169922,3.321289944507791e-06
Mathieu Darche,250,30,42,72,0.28800000000000003,58,1,2000,2012,0,0,0,0,2.0667858,-0.698423,-1.1705326,-0.8677193,-2.6066692,-1.0569928,-0.6203059,-0.32531726,-1.06558,-1.0407517,-4.187,-13.639291488647462,1.1926978913270173e-06
Alain Lemieux,119,28,44,72,0.605,38,1,1981,1987,0,0,0,0,2.1908996,-0.5162095,-1.1213766,-0.7975004,-1.7016567,-1.0569928,-0.6203059,-0.3220244,-1.1047469,-1.0407517,-4.187,-12.468564712524415,3.8456475403213695e-06
Christoph Schubert,315,25,47,72,0.22899999999999998,263,2,2005,2010,0,0,0,0,2.0667858,-0.5203916,-1.3772327,-1.0742073,-2.6408277,-0.94075936,1.3515241,-0.32531726,-0.9618773,-1.0546942,-4.187,-11.73078366470337,8.042330069942468e-06
J.T. Brown,365,23,49,72,0.19699999999999998,221,1,2011,2019,0,0,0,0,2.0667858,-0.698423,-1.1705326,-0.90846455,-2.6272666,-1.0011002,-0.6203059,-0.32531726,-1.06558,-1.0407517,-4.187,-13.644741737365724,1.1862150813955514e-06
Travis Sanheim,205,20,52,72,0.35100000000000003,74,2,2017,2021,0,0,0,0,2.1908996,-0.4472322,-1.3772327,-0.9805498,-1.6692523,-1.0495636,1.3515241,-0.32531726,-0.9618773,-1.0546942,-4.187,-10.70119496536255,2.251750653381175e-05
Jayson More,406,18,54,72,0.177,702,2,1988,1999,0,0,0,0,1.7056372,-0.67308366,-1.1188811,-0.996357,-2.5806966,1.2143954,1.3698165,-0.32531726,-1.0202992,-1.3684598,-4.187,-9.685882293701173,6.21509504935969e-05
Bob McGill,705,17,55,72,0.102,1766,2,1981,1994,0,0,0,0,-0.6467006,-0.6382725,-1.0150234,-0.97612935,-2.730833,-1.7082925,1.3524585,-0.32531726,-0.94946593,-1.3684598,-4.187,-12.546334945678712,3.5579055901851182e-06
Adrien Plavsic,214,16,56,72,0.336,161,2,1989,1997,0,0,0,0,2.1908996,-0.4472322,-1.3772327,-0.9805498,-1.6692523,-1.0495636,1.3515241,-0.32531726,-0.9618773,-1.0546942,-4.187,-10.70119496536255,2.251750653381175e-05
Bob Boughner,630,15,57,72,0.114,1382,2,1995,2006,0,0,0,0,-0.6467006,-0.69146585,-1.0150234,-1.0145711,-2.730833,-0.72746,1.3524585,-0.32531726,-0.94946593,-1.3684598,-4.187,-11.657137596130372,8.656965913968289e-06
Paul Laus,530,14,58,72,0.136,1702,2,1993,2002,0,0,0,0,1.966699,-0.6070155,-1.1371409,-1.0079392,-2.8205347,-1.7242498,1.3524585,-0.32531726,-0.90050733,-1.3684598,-4.187,-12.725706779479982,2.9736816704427634e-06
Ladislav Smid,583,12,60,72,0.12300000000000001,472,2,2006,2017,0,0,0,0,-0.41193375,-0.511186,-1.3145467,-1.0360037,-2.5695467,-0.24264655,1.3698165,-0.32531726,-1.051654,-1.0546942,-4.187,-10.922778808593751,1.8042204485015994e-05
Lukas Krajicek,328,11,61,72,0.22,245,2,2001,2010,0,0,0,0,2.0667858,-0.5203916,-1.3772327,-1.0212953,-2.6408277,-0.9936715,1.3515241,-0.32531726,-0.9618773,-1.0546942,-4.187,-11.73078366470337,8.042330069942468e-06
Paul Kruse,423,38,33,71,0.168,974,1,1990,2001,0,0,0,0,2.1155133,-0.9057158,-0.9304408,-0.8965376,-2.853084,-0.0024301093,-0.61138415,-0.32531726,-1.0042101,-1.3545173,-4.187,-13.070637428283693,2.106169771074593e-06
Derek Grant,269,31,40,71,0.264,87,1,2012,2021,0,0,0,0,2.0667858,-0.698423,-1.1705326,-0.8677193,-2.6066692,-1.0569928,-0.6203059,-0.32531726,-1.06558,-1.0407517,-4.187,-13.639291488647462,1.1926978913270173e-06
Bill Carse,124,28,43,71,0.573,38,1,1938,1942,0,0,0,0,2.1908996,-0.5162095,-1.1213766,-0.7975004,-1.8531393,-1.0569928,-0.6203059,-0.32531726,-1.1047469,-1.0407517,-4.187,-12.623340332031251,3.294211810878995e-06
Phil Maloney,158,28,43,71,0.449,16,1,1949,1960,0,0,0,0,2.1908996,-0.5162095,-1.1213766,-0.7975004,-1.9190944,-1.0569928,-0.6203059,-0.32531726,-1.1047469,-1.0407517,-4.187,-12.689295494079591,3.083952273084053e-06
Lyndon Byers,279,28,43,71,0.254,1081,1,1983,1993,0,0,0,0,1.6803875,-0.89981663,-0.9304408,-0.9335502,-2.848793,0.3317893,-0.61138415,-0.32531726,-1.0042101,-1.3545173,-4.187,-12.763239585876466,2.864139935151653e-06
Joel Eriksson Ek,215,27,44,71,0.33,68,1,2016,2021,0,0,0,0,2.1908996,-0.6252636,-1.1705326,-0.8677193,-1.9753371,-1.0569928,-0.6203059,-0.32531726,-1.06558,-1.0407517,-4.187,-12.934800827026368,2.41260558319777e-06
Anthony Stewart,262,27,44,71,0.271,123,1,2005,2012,0,0,0,0,2.0667858,-0.698423,-1.1705326,-0.8677193,-2.6066692,-1.0569928,-0.6203059,-0.32531726,-1.06558,-1.0407517,-4.187,-13.639291488647462,1.1926978913270173e-06
Andrew Ebbett,224,26,45,71,0.317,50,1,2007,2015,0,0,0,0,2.1908996,-0.6252636,-1.1705326,-0.8677193,-1.9753371,-1.0569928,-0.6203059,-0.32531726,-1.06558,-1.0407517,-4.187,-12.934800827026368,2.41260558319777e-06
Shane Churla,488,26,45,71,0.145,2301,1,1986,1997,0,0,0,0,1.966699,-0.78504705,-0.9304408,-0.8951084,-2.8069735,-1.7331462,-0.6208383,-0.32531726,-1.0042101,-1.3545173,-4.187,-14.642598831176759,4.3732060170142355e-07
Ian Moran,489,21,50,71,0.145,321,2,1994,2007,0,0,0,0,2.1518805,-0.5203916,-1.3772327,-1.0742073,-2.6343822,-0.48709628,1.3515241,-0.32531726,-0.9618773,-1.0546942,-4.187,-11.270674907684327,1.274097157776512e-05
Roger Leger,187,18,53,71,0.38,71,2,1943,1950,0,0,0,0,2.1908996,-0.4472322,-1.3772327,-0.9805498,-1.6692523,-1.0495636,1.3515241,-0.32531726,-0.9618773,-1.0546942,-4.187,-10.70119496536255,2.251750653381175e-05
Lubomir Sekeras,213,18,53,71,0.33299999999999996,122,2,2000,2004,0,0,0,0,2.1908996,-0.4472322,-1.3772327,-0.9805498,-1.6692523,-1.0495636,1.3515241,-0.32531726,-0.9618773,-1.0546942,-4.187,-10.70119496536255,2.251750653381175e-05
Shane Hnidy,550,16,55,71,0.129,633,2,2000,2011,0,0,0,0,-0.31639788,-0.7043406,-1.3361757,-1.1904982,-2.452005,0.8848435,1.3698165,-0.32531726,-1.051654,-1.2158606,-4.187,-10.208191596984864,3.686571899023964e-05
Grant Clitsome,205,15,56,71,0.34600000000000003,98,2,2009,2016,0,0,0,0,2.1908996,-0.4472322,-1.3772327,-0.9805498,-1.6692523,-1.0495636,1.3515241,-0.32531726,-0.9618773,-1.0546942,-4.187,-10.70119496536255,2.251750653381175e-05
Jack Portland,381,15,56,71,0.18600000000000005,323,2,1933,1943,0,1,0,0,2.0788836,-0.4614896,-1.3494775,-1.0742073,-2.5060112,-0.3167965,1.3515241,-0.32531726,-0.5484933,-1.0546942,-4.187,-10.47196265411377,2.8318621302757037e-05
Jack Hillen,304,13,58,71,0.23399999999999999,157,2,2007,2015,0,0,0,0,2.0667858,-0.5203916,-1.3772327,-0.9805498,-2.6202304,-1.0495636,1.3515241,-0.32531726,-0.9618773,-1.0546942,-4.187,-11.725332462310792,8.08628979216977e-06
Radoslav Suchy,451,13,58,71,0.157,104,2,1999,2006,0,0,0,0,2.1949453,-0.5203916,-1.3772327,-0.9805498,-2.6202304,-1.1751444,1.3515241,-0.32531726,-0.9618773,-1.0546942,-4.187,-11.850913249969484,7.131989130692886e-06
Joe Micheletti,158,11,60,71,0.449,114,2,1979,1982,0,0,0,0,2.1908996,-0.338178,-1.3280768,-0.910331,-1.9326557,-1.0495636,1.3515241,-0.32531726,-1.0010442,-1.0546942,-4.187,-10.77533694458008,2.0908435808366734e-05
Bill Stewart,260,7,64,71,0.273,424,2,1977,1986,0,0,0,0,2.0788836,-0.35206848,-1.3772327,-1.0678134,-2.6227694,-0.68450224,1.3698165,-0.32531726,-1.0026953,-1.0546942,-4.187,-11.304276191711427,1.23199764453546e-05
John Quilty,125,36,34,70,0.56,81,1,1940,1948,1,0,0,0,2.1908996,-0.3901361,-1.0869293,-0.40322003,-1.7480642,-1.0569928,-0.6203059,1.5776782,-1.1047469,-1.0631434,-4.187,-10.082860671997071,4.178795320438612e-05
Kilby MacDonald,151,36,34,70,0.46399999999999997,47,1,1939,1945,1,1,0,0,2.1908996,-0.33123413,-1.0591741,-0.40322003,-1.6856478,-1.083466,-0.6203059,1.5776782,-0.65054506,-1.0631434,-4.187,-9.506058418273927,7.439418221456239e-05
Brad Palmer,168,32,38,70,0.41700000000000004,58,1,1980,1983,0,0,0,0,2.1908996,-0.55657613,-1.1213766,-0.8112546,-0.9576,-1.0569928,-0.6203059,-0.32531726,-1.1047469,-1.0407517,-4.187,-11.781922065734864,7.641400140111622e-06
Bruce Boudreau,141,28,42,70,0.496,44,1,1976,1986,0,0,0,0,2.1908996,-0.5162095,-1.1213766,-0.7975004,-2.0567925,-1.0569928,-0.6203059,-0.32531726,-1.1047469,-1.0407517,-4.187,-12.82699366760254,2.6872388136687066e-06
Michel Picard,166,28,42,70,0.42200000000000004,103,1,1990,2001,0,0,0,0,2.1908996,-0.5162095,-1.1213766,-0.7579305,-0.71486413,-1.0569928,-0.6203059,-0.32531726,-1.1047469,-1.0407517,-4.187,-11.445495330810548,1.0697440739725463e-05
Steve Dubinsky,375,25,45,70,0.187,164,1,1993,2003,0,0,0,0,2.0667858,-0.698423,-1.1705326,-0.8677193,-2.6066692,-1.0569928,-0.6203059,-0.32531726,-1.06558,-1.0407517,-4.187,-13.639291488647462,1.1926978913270173e-06
Mark Smith,377,23,47,70,0.18600000000000005,457,1,2000,2008,0,0,0,0,1.9380122,-0.65796053,-1.229964,-0.95498264,-2.645687,-0.32582393,-0.6273039,-0.32531726,-1.1063981,-1.0407517,-4.187,-13.101189338684083,2.0427954255453647e-06
Jesse Winchester,285,20,50,70,0.24600000000000002,159,1,2007,2016,0,0,0,0,2.0667858,-0.698423,-1.1705326,-0.8677193,-2.6066692,-1.0569928,-0.6203059,-0.32531726,-1.06558,-1.0407517,-4.187,-13.639291488647462,1.1926978913270173e-06
Bob Turner,478,19,51,70,0.146,307,2,1955,1963,0,5,6,0,1.9152938,-0.4763333,-1.9384751,-1.3357863,-2.4801383,-1.4623098,1.0887808,-0.53219044,2.0804565,3.2977269,-4.187,-5.94526907157898,0.002611360712172549
Charlie Bourgeois,290,16,54,70,0.24100000000000002,788,2,1981,1988,0,0,0,0,1.7056372,-0.67308366,-1.1188811,-0.996357,-2.6248455,1.0248781,1.3698165,-0.32531726,-1.0202992,-1.3684598,-4.187,-9.919548713684083,4.92009357257793e-05
Mattias Timander,419,13,57,70,0.16699999999999998,165,2,1996,2004,0,0,0,0,2.0667858,-0.5203916,-1.3772327,-0.9805498,-2.6202304,-1.0495636,1.3515241,-0.32531726,-0.9618773,-1.0546942,-4.187,-11.725332462310792,8.08628979216977e-06
Al Arbour,626,12,58,70,0.11199999999999999,617,2,1953,1971,0,4,1,0,-0.638301,-0.86982214,-1.6228446,-1.4132735,-2.3492417,1.026204,1.0887673,-0.32531726,2.245855,-1.1555269,-4.187,-7.562199317932129,0.0005194609525091227
Rob Zettler,569,5,65,70,0.12300000000000001,920,2,1988,2002,0,0,0,0,-0.51808304,-0.7589412,-1.0150234,-1.1104783,-2.7769437,0.1986694,1.3270097,-0.32531726,-0.94946593,-1.3684598,-4.187,-10.965950214385987,1.7279884227305574e-05
Amos Arbour,114,52,17,69,0.605,75,1,1918,1924,0,0,0,0,2.1908996,-0.7043444,-1.1213766,-0.7975004,-1.7016567,-1.0569928,-0.6203059,-0.3220244,-1.1047469,-1.0407517,-4.187,-12.656699859619142,3.1861315868131697e-06
Pat Lundy,150,37,32,69,0.46,31,1,1945,1951,0,0,0,0,2.1908996,-0.5162095,-1.1213766,-0.7975004,-1.9190944,-1.0569928,-0.6203059,-0.32531726,-1.1047469,-1.0407517,-4.187,-12.689295494079591,3.083952273084053e-06
Jordan Weal,218,32,37,69,0.317,56,1,2015,2020,0,0,0,0,2.1908996,-0.6252636,-1.1705326,-0.8677193,-1.9753371,-1.0569928,-0.6203059,-0.32531726,-1.06558,-1.0407517,-4.187,-12.934800827026368,2.41260558319777e-06
